	sequence	start	end	H_fei	H_pod	d_xy	f_st	me	deltaB0	deltaB0_bootstrap	outlier	bootstrap_outlier	rediem_var	distance_from_telomere_rescaled	exon_proportion	te_proportion
5269	chr10	11455225	11637748	0.00613	0.0025	0.0149	0.55084	3.9795918367346933e-07	-656.6300658552063	-736.7213270858192	False	False	0.2148412481814045	0.33695168993641456	0.052809782876678556	0.34967647912865774
5270	chr10	11471072	11657433	0.0055	0.00244	0.01326	0.5392600000000001	7.142857142857142e-08	-608.4195627537702	-666.0903895925585	False	False	0.2157312311957687	0.33510484304800325	0.05172219509446719	0.35590064444814096
5271	chr10	11490917	11725020	0.00602	0.00288	0.01765	0.59741	1.020408163265306e-07	-372.93593459768454	-478.40359498746693	False	False	0.2211477384126984	0.3312896370805148	0.06968727440485598	0.34428435346834513
5272	chr10	11509115	11758965	0.00587	0.00349	0.02223	0.65237	1.020408163265306e-07	-218.4025258243928	-337.2430100002821	False	False	0.22135389115414952	0.3281032725591678	0.07613768260956574	0.3345967580548329
5273	chr10	11581098	11811037	0.00579	0.00371	0.02401	0.66971	3.0612244897959183e-08	-187.08531781696365	-311.4298249058047	False	False	0.22055969190463529	0.3255526699694299	0.07443278434715295	0.3027759536224825
5274	chr10	11637684	11824488	0.00584	0.00372	0.022430000000000002	0.64873	4.0816326530612233e-08	-256.62092314452457	-369.42352930999186	False	False	0.21893894094663244	0.3226840134017508	0.0834296910130404	0.2677405194749577
5275	chr10	11657367	11875733	0.0056700000000000006	0.0038299999999999996	0.02351	0.66377	6.122448979591838e-08	-376.4902112442651	-499.12996364301944	False	False	0.2176540248080677	0.32143002143505034	0.09232206479030618	0.25536484617568667
5276	chr10	11724948	11952515	0.00465	0.00405	0.02138	0.66191	1.020408163265306e-07	-315.64839156527887	-444.4312931626773	False	False	0.2161347031591872	0.31851407488334366	0.08357978089969108	0.24520251178773725
5277	chr10	11758911	11979613	0.00496	0.00402	0.01737	0.58917	2.857142857142857e-07	-287.32881606985757	-338.5024866240856	False	False	0.2159656946341006	0.31550262563218634	0.0761887069442053	0.26371759204719486
5278	chr10	11810973	12029805	0.00473	0.0038799999999999998	0.018009999999999998	0.61392	2.448979591836735e-07	-266.35118173080264	-328.25885402216227	False	False	0.22243352880043815	0.3138468994841009	0.06271934634788331	0.2604052423777144
5279	chr10	11824422	12050616	0.00491	0.00374	0.01961	0.63842	1.8367346938775507e-07	-292.6626331065927	-363.3946476836427	False	False	0.22362452709113745	0.31032419936903627	0.06307859624923738	0.2685438163700187
5280	chr10	11875663	12075275	0.00521	0.004	0.0207	0.63608	5.10204081632653e-08	-136.5473833236465	-220.01071412456804	False	False	0.2270940981544565	0.3066798140511691	0.05030258701881651	0.30881409935274434
5281	chr10	11952450	12094457	0.0059	0.00391	0.0181	0.5735399999999999	6.122448979591838e-08	-167.90668996948807	-234.08674768640776	False	False	0.22305837415074325	0.30566607827161335	0.041195152351644636	0.3014006351799559
5282	chr10	11979548	12110912	0.0058	0.004229999999999999	0.01695	0.54356	1.1224489795918366e-07	-130.38020099951245	-193.93476449647278	False	False	0.21924343822227615	0.30469005913785513	0.040696081118114555	0.2721217380713133
5283	chr10	12029739	12137922	0.005529999999999999	0.00442	0.01725	0.5522100000000001	1.020408163265306e-07	-146.39950593316462	-196.67474114647484	False	False	0.21586801646129147	0.3031358911140044	0.02065943817420482	0.36531617721823206
5284	chr10	12050550	12273850	0.00505	0.0045	0.017669999999999998	0.57463	1.1224489795918366e-07	-157.23417060759675	-206.90431221136532	False	False	0.22152349332506474	0.30213455453757776	0.0284012539184953	0.3208374384236453
5285	chr10	12075211	12318158	0.00521	0.004	0.01644	0.56255	9.183673469387754e-08	-170.2718443372578	-220.71037574420916	False	False	0.21988231293071586	0.3005094515376857	0.055567675254273564	0.27895796202463913
5286	chr10	12094389	12334938	0.00515	0.0037700000000000003	0.0197	0.63069	4.0816326530612233e-08	-112.40132101981726	-184.8487680774124	False	False	0.22283808167923846	0.2978619621514036	0.05190626442013893	0.2777355133465531
5287	chr10	12111267	12359029	0.00534	0.00381	0.02248	0.66188	1.0204081632653058e-08	114.48916418038425	1.4463747574773151	True	True	0.22282081528238615	0.2912635099410467	0.05121850808437129	0.28873273544772804
5288	chr10	12137829	12372990	0.00576	0.0041600000000000005	0.02244	0.63803	1.0204081632653058e-08	84.50029798902688	-50.663659792538965	True	False	0.22012087253824425	0.289155299384815	0.05396302958398714	0.26190992554037446
5289	chr10	12273785	12384584	0.0069700000000000005	0.00456	0.022359999999999998	0.59021	0.0	167.7013555779995	43.695398442418096	True	True	0.21570523857135832	0.2876450187729702	0.07256383180353614	0.21626548976073792
5290	chr10	12318093	12414079	0.0068	0.00527	0.02451	0.60473	0.0	216.8489133501571	85.68779784474464	True	True	0.2160030373875229	0.28682713273214305	0.06135269726835164	0.18608963807221887
5291	chr10	12334858	12430106	0.00624	0.00565	0.0237	0.59888	0.0	195.68032788640994	39.9751798260404	True	True	0.2172208756085168	0.28608831323778144	0.05836343020325886	0.19523769527969093
5292	chr10	12358964	12451421	0.0066	0.00566	0.02536	0.61065	0.0	222.3852174038475	107.10550116719969	True	True	0.22042263754235636	0.284492622301126	0.05791881631461112	0.18107877175335563
5293	chr10	12372924	12465166	0.00655	0.0056	0.02555	0.61561	0.0	198.81571127776988	101.94286889884096	True	True	0.2266396882716049	0.2836069155027179	0.058053814964983415	0.17591769475943714
5294	chr10	12384518	12480306	0.00588	0.00539	0.0265	0.64941	0.0	302.1664256356744	207.43076146760723	True	True	0.2302590557563385	0.2826383935615494	0.055904706226249636	0.21761598530087276
5295	chr10	12414008	12495576	0.00584	0.00472	0.026989999999999997	0.67262	0.0	261.5156318510999	70.37629321888377	True	True	0.23035135823036695	0.2815048180419824	0.0	0.24930119654766575
5296	chr10	12430010	12523055	0.0062	0.00473	0.0285	0.67818	0.0	285.177222835031	49.70873407894396	True	True	0.23033166798575386	0.28072511001265066	0.017701112364984686	0.22200010747487775
5297	chr10	12451353	12548170	0.005379999999999999	0.00473	0.02706	0.68529	0.0	326.7013626059488	119.68260856477721	True	True	0.2297604136611741	0.27983219437521395	0.04065401737298202	0.16946404040612703
5298	chr10	12465096	12650284	0.00576	0.00491	0.02479	0.6459600000000001	1.0204081632653058e-08	51.87525858076697	-67.16967038174334	True	False	0.22355841019113512	0.2781157409671517	0.07521545672505778	0.2164989092165799
5299	chr10	12480241	12709355	0.00541	0.004520000000000001	0.02474	0.6657	3.0612244897959183e-08	-45.14850712005864	-169.68569459697756	False	False	0.2282985830133977	0.2772976242434756	0.0827273758914776	0.21144495753205828
5300	chr10	12495508	12765933	0.0053100000000000005	0.00494	0.02238	0.62712	2.0408163265306117e-08	-102.46705047064461	-196.24881999257195	False	False	0.2296367334562025	0.274483062803867	0.1065212166034945	0.23535545899972266
5301	chr10	12522985	12843958	0.00506	0.00476	0.02075	0.6171800000000001	7.142857142857142e-08	-213.26601749529073	-303.84819735519704	False	False	0.23069741632581425	0.2699328436090239	0.11047658214242319	0.2471703227374265
5302	chr10	12548072	12863350	0.0052899999999999996	0.004529999999999999	0.01999	0.60544	7.142857142857142e-08	-317.87228113843594	-464.0465025965823	False	False	0.2333490289369314	0.2654708606038908	0.10649648881304753	0.25168581378973476
5303	chr10	12650219	12879381	0.00496	0.004370000000000001	0.02167	0.64567	4.0816326530612233e-08	-70.30625539695029	-168.10450517408026	False	False	0.24035456726800544	0.2608545507728337	0.10290973197999669	0.25278187483090564
5304	chr10	12709288	12897728	0.0049700000000000005	0.00446	0.02222	0.64995	4.0816326530612233e-08	-62.89819040610746	-211.05864007479977	False	False	0.2388593581416901	0.25853497705628387	0.09848227552536616	0.2712799830184674
5305	chr10	12765869	12913864	0.00496	0.00405	0.023030000000000002	0.67285	2.0408163265306117e-08	-49.12864373344928	-161.04084656051418	False	False	0.2404917568598671	0.25770642193369436	0.05882631169971959	0.24748133382884557
5306	chr10	12843892	12932044	0.00469	0.00399	0.02409	0.6947399999999999	0.0	146.80439268726332	-30.16823213142922	True	False	0.2475	0.25679978066674725	0.004594337054179145	0.23997186677556948
5307	chr10	12863286	12947644	0.00462	0.004370000000000001	0.02475	0.69255	0.0	198.35290071136842	49.76399251559633	True	True	0.2475	0.2556881776885394	0.0	0.24522866829464898
5308	chr10	12879317	12979439	0.0042	0.00418	0.02603	0.72295	0.0	241.21511690469924	107.16360149905083	True	True	0.2475	0.254663196120099	0.001977587343441002	0.2777012045304728
5309	chr10	12897706	12995114	0.00545	0.00445	0.024069999999999998	0.65868	0.0	203.25988459387736	25.19111760519445	True	True	0.24747840481410702	0.2537505570990801	0.002032687253613666	0.24755666885676741
5310	chr10	12913796	13010003	0.00586	0.00491	0.02474	0.64246	0.0	362.63021205145924	269.7005684587057	True	True	0.24747837084424626	0.25282851775196796	0.002058062303158814	0.2396187387612128
5311	chr10	12931974	13026432	0.00614	0.0051	0.02559	0.63985	0.0	392.0640074802359	270.9968676203425	True	True	0.24747968128366024	0.2510386495272386	0.0020961697262275297	0.24222405725295898
5312	chr10	12947579	13044929	0.00611	0.00499	0.02678	0.6565300000000001	0.0	472.2195754171262	307.98466716603434	True	True	0.24748132341525506	0.25012497243339954	0.002033898305084746	0.2620236260914227
5313	chr10	12979370	13122778	0.00603	0.00481	0.02445	0.63715	0.0	388.834280287454	235.9130238045036	True	True	0.24703796798558345	0.24925235688666736	0.04909767934843245	0.2277976124065603
5314	chr10	12995038	13156446	0.00468	0.004379999999999999	0.02538	0.69716	0.0	345.134407812453	122.83943915380218	True	True	0.2471182387050209	0.24821728294358697	0.094289006740682	0.2377267545598731
5315	chr10	13009938	13180436	0.00418	0.0041	0.025830000000000002	0.7237399999999999	0.0	340.1297196156811	178.272983313509	True	True	0.2471319178172077	0.2444949844934989	0.09232366362068763	0.2498797639855013
5316	chr10	13026365	13215031	0.0037700000000000003	0.0037600000000000003	0.02446	0.73331	0.0	328.14568191667786	205.18152270170685	True	True	0.24717145749778155	0.2417130070062995	0.08853741532655593	0.23389481941632304
5317	chr10	13044863	13313718	0.00352	0.0034100000000000003	0.02302	0.7383	0.0	248.48357650912658	88.64697870744567	True	True	0.2465078303308064	0.24094581352152133	0.27469825742500603	0.23822878503282438
5318	chr10	13122778	13357843	0.0037	0.0034700000000000004	0.023180000000000003	0.73215	0.0	183.57429204814252	25.44647276091567	True	True	0.2466534472349691	0.23917849454527335	0.33228256014293917	0.22341905430412864
5319	chr10	13156380	13370331	0.0051	0.00418	0.02316	0.66608	1.0204081632653058e-08	57.82717163184134	-93.93571435411286	True	False	0.2462261262303812	0.23718176147577968	0.32685054054433027	0.20832807512000412
5320	chr10	13180435	13383156	0.00645	0.00454	0.02223	0.60328	0.0	109.33706408982107	0.36117578207630174	True	True	0.2445193225969353	0.23129911814560516	0.342381894327672	0.19434099081989534
5321	chr10	13214961	13399127	0.0071	0.00446	0.02309	0.5997100000000001	0.0	74.15416534990072	-20.845760098440223	True	False	0.2417814210929529	0.22929529157850737	0.37164840415711914	0.2045220073194835
5322	chr10	13313652	13413429	0.00762	0.004	0.02363	0.60533	1.0204081632653058e-08	6.346973007239285	-168.15790538080907	True	False	0.2403371514165359	0.22851166194074404	0.11320244144442106	0.14263808292492258
5323	chr10	13357776	13428087	0.00806	0.0042	0.02483	0.604	2.0408163265306117e-08	7.089248436401249	-77.47240920473996	True	False	0.2360941564516571	0.22778627972233167	0.0	0.1382998392854603
5324	chr10	13370220	13445128	0.00719	0.00385	0.0246	0.63339	2.0408163265306117e-08	-2.3785544231068343	-129.68830390876974	False	False	0.2376485978813584	0.22690680136084426	0.0	0.17841886046884178
5325	chr10	13383086	13477454	0.00689	0.0035299999999999997	0.025480000000000003	0.6604399999999999	1.0204081632653058e-08	75.76345597622276	-29.44640023625105	True	False	0.22355900499069012	0.22599318193771747	0.019487538148524924	0.2599821973550356
5326	chr10	13399127	13498322	0.00806	0.00387	0.023819999999999997	0.59953	4.0816326530612233e-08	-229.08278103524935	-340.67047231810284	False	False	0.21596085042148194	0.2250914426813098	0.018539240889157718	0.2968496395987701
5327	chr10	13413364	13517656	0.00895	0.0049700000000000005	0.02253	0.52793	1.020408163265306e-07	-352.4963425366441	-446.30843045716756	False	False	0.2025618164541051	0.22356282278297634	0.01763318375330802	0.3245023587619376
5328	chr10	13428023	13539487	0.00932	0.00495	0.02326	0.53071	9.183673469387754e-08	-285.99819223585655	-398.75172333385854	False	False	0.19868492492714	0.2222953935403266	0.016498600444986723	0.3566173831909854
5329	chr10	13445061	13575417	0.00945	0.00575	0.023209999999999998	0.50661	6.122448979591838e-08	-290.5066408516577	-391.11751185992034	False	False	0.20018685648980827	0.2208738681546018	0.0332090582711958	0.35014115192242784
5330	chr10	13477390	13600953	0.008879999999999999	0.0064	0.0229	0.49975	7.142857142857142e-08	-252.25741748274595	-319.67274869416724	False	False	0.2039015762410324	0.2199946204759633	0.02381780953845407	0.334323381594814
5331	chr10	13498247	13638396	0.00773	0.00678	0.0242	0.53874	3.0612244897959183e-08	-166.6814672809851	-283.0270366673358	False	False	0.21341178714091374	0.21859108835245386	0.02099907955104924	0.33843266808896244
5332	chr10	13517585	13662673	0.0069	0.00675	0.02692	0.59539	2.0408163265306117e-08	19.637200755474623	-98.47021240102187	True	False	0.22247215877996	0.2164723240558843	0.02334445302161447	0.33493466034406705
5333	chr10	13539415	13704048	0.00606	0.00707	0.02659	0.6038899999999999	3.0612244897959183e-08	-121.12769826827571	-280.7245378369553	False	False	0.2256887601967343	0.21398475555461233	0.0205730321381497	0.34740301154689524
5334	chr10	13575348	13733105	0.00626	0.00677	0.025869999999999997	0.59767	3.0612244897959183e-08	-122.64730289443105	-230.21795052930247	False	False	0.2284759505560031	0.21277701549911926	0.012893247209315593	0.367115246867017
5335	chr10	13600883	13751291	0.0066	0.00655	0.02537	0.5885199999999999	3.0612244897959183e-08	-131.69520322189783	-253.64856465363118	False	False	0.231540312821092	0.21008171709239956	0.010511408967608106	0.3568161268017659
5336	chr10	13638308	13771688	0.006840000000000001	0.00665	0.0246	0.5696100000000001	8.163265306122447e-08	-243.8034607922309	-340.6161700888333	False	False	0.23482664084803345	0.20897663090467355	0.011853351327035537	0.361388514020093
5337	chr10	13662598	13808221	0.006940000000000001	0.006509999999999999	0.02399	0.56212	4.0816326530612233e-08	-134.20457713786163	-243.26869829573843	False	False	0.24141432785958286	0.2073348610689474	0.013699758966646752	0.413197091118848
5338	chr10	13703981	13823406	0.008759999999999999	0.00599	0.02422	0.53315	1.0204081632653058e-08	47.56061090204457	-6.438185205755879	True	False	0.2449940288009093	0.20652556796424232	0.016705045007326773	0.3891228804689135
5339	chr10	13733040	13842460	0.008320000000000001	0.0055899999999999995	0.02743	0.5953	1.0204081632653058e-08	89.74583383524441	-25.621048431261443	True	False	0.2463751222899631	0.20468858276762208	0.007841345275086821	0.36995978797294826
5340	chr10	13751219	13861749	0.00839	0.00577	0.02907	0.60834	0.0	204.1889003538672	33.40327566312047	True	True	0.2464681227387191	0.20328245546206236	0.00776259838957749	0.3793178322627341
5341	chr10	13771614	13882627	0.00809	0.00532	0.030489999999999996	0.63944	0.0	486.71740015120304	323.38709277079033	True	True	0.2465719351495617	0.2022543020044494	0.007728824552079486	0.34836460594705126
5342	chr10	13808140	13923020	0.00778	0.005229999999999999	0.02949	0.63862	0.0	315.8879321236309	144.4759972072061	True	True	0.2433620277005207	0.20107672373145194	0.06029770194986073	0.23613335654596102
5343	chr10	13823373	13937840	0.006509999999999999	0.00565	0.02932	0.6565300000000001	0.0	249.6596430567879	131.7586694337224	True	True	0.2411203136628985	0.2000833457133129	0.06261193182314553	0.2304419614386679
5344	chr10	13842395	13953215	0.007109999999999999	0.00564	0.0279	0.628	1.0204081632653058e-08	130.80914716859115	-26.151250276117935	True	False	0.2380883071378708	0.19748504944456183	0.06467244179750947	0.2171539433315286
5345	chr10	13861680	13969902	0.0072900000000000005	0.00481	0.02576	0.61963	1.0204081632653058e-08	32.74069400818553	-116.54096171527635	True	False	0.2366264040260227	0.1965886158936792	0.06622498198148251	0.2095507382972039
5346	chr10	13882556	13984229	0.00797	0.00465	0.02465	0.59227	4.0816326530612233e-08	-44.874020936113084	-192.71034796122694	False	False	0.23203912836205975	0.19571029094643635	0.0704906907438553	0.1843852350181464
5347	chr10	13922956	14018512	0.00799	0.00421	0.02349	0.5876100000000001	3.0612244897959183e-08	-102.16595187661005	-244.51918281851977	False	False	0.2315605182476033	0.19486460762231497	0.028444053748587217	0.1724329189166562
5348	chr10	13937746	14045062	0.00728	0.00344	0.021269999999999997	0.59722	2.0408163265306117e-08	-105.94342038256582	-224.421220347489	False	False	0.22931212095423534	0.19392526706153418	0.041932237504193226	0.1611129747661113
5349	chr10	13953148	14057159	0.0061	0.00299	0.02043	0.6359199999999999	7.142857142857142e-08	-189.3747546407394	-281.48940689652227	False	False	0.2296810793598843	0.19198107201088085	0.043264654699983654	0.15176279431983156
5350	chr10	13969836	14128933	0.00491	0.0028399999999999996	0.01929	0.66543	7.142857142857142e-08	-276.9444252694957	-413.9771597507206	False	False	0.2275282508519303	0.19031727196308337	0.038749945002105636	0.1514673438216937
5351	chr10	13984154	14168666	0.00494	0.00295	0.0197	0.66619	7.142857142857142e-08	-167.23295595121454	-272.37258887854114	False	False	0.2303841807217817	0.18963318197462672	0.05302094172736733	0.1736093045438779
5352	chr10	14018445	14192278	0.00561	0.0032600000000000003	0.02077	0.6481100000000001	2.0408163265306117e-08	-12.46734807883331	-125.95715348346857	False	False	0.22913588754531145	0.18898876943618342	0.04581983858070677	0.18075394200180633
5353	chr10	14044996	14212627	0.00673	0.00419	0.022269999999999998	0.60596	6.122448979591838e-08	-279.2438860583061	-395.33694455513614	False	False	0.2289168171163025	0.1839244735125339	0.04066073697585769	0.19365749771820248
5354	chr10	14057079	14233400	0.00806	0.00469	0.023530000000000002	0.57348	6.122448979591838e-08	-114.90535365563119	-187.21178210161452	False	False	0.23055185922470905	0.1823615395404244	0.047657397587354884	0.1937942729453667
5355	chr10	14128855	14261685	0.009290000000000001	0.00504	0.02496	0.554	2.0408163265306117e-08	-63.99989000475034	-171.95049521552573	False	False	0.2325295457589933	0.18086048624253626	0.07394413912519762	0.21927275464879922
5356	chr10	14168600	14280673	0.00852	0.00492	0.02424	0.56591	2.0408163265306117e-08	-48.8938374882855	-192.12138738782957	False	False	0.2276613781831649	0.17969109721067528	0.0553567763868193	0.2100684375362487
5357	chr10	14192214	14301099	0.0082	0.00463	0.02559	0.59918	1.0204081632653058e-08	-11.274605566009996	-132.06139679621265	False	False	0.23051176074751706	0.17859593038545257	0.050916104146576664	0.23445837351333976
5358	chr10	14212563	14420521	0.00817	0.00414	0.025730000000000003	0.6139100000000001	2.0408163265306117e-08	-7.4455962319043465	-182.90557319294024	False	False	0.2305583229650864	0.17694672102784895	0.04766347050846806	0.2776906875426769
5359	chr10	14233335	14472694	0.00747	0.00394	0.024630000000000003	0.62388	1.0204081632653058e-08	17.37545919069089	-91.75528960833617	True	False	0.23135624237316765	0.17574469037286652	0.05823052402458232	0.28570891422507616
5360	chr10	14261618	14496719	0.0067	0.00433	0.02521	0.6409699999999999	0.0	77.51317735316115	-90.34359541736194	True	False	0.23339796254742526	0.16887368637651687	0.04616739188689117	0.29633221466518644
5361	chr10	14280608	14525665	0.00713	0.00456	0.02707	0.64479	0.0	174.9775045572169	69.93108619922712	True	True	0.23310667446198166	0.1660178327069525	0.04785417270267733	0.30528407676581365
5362	chr10	14301030	14553618	0.00744	0.00463	0.02814	0.64679	0.0	144.7835336766002	-23.132124358555302	True	False	0.2330737931219865	0.16482797057225032	0.04642738372369234	0.32684450567722934
5363	chr10	14420456	14576395	0.007209999999999999	0.00477	0.030310000000000004	0.6701600000000001	0.0	379.38894712447654	217.72418199956883	True	True	0.2420728779862297	0.1634676914829124	0.041593187079563165	0.3579861356043068
5364	chr10	14472611	14600089	0.00727	0.00476	0.03218	0.68501	0.0	458.204392005282	332.79621694363595	True	True	0.2418782101279706	0.16120307795511649	0.006848240480710397	0.40816454603931657
5365	chr10	14496651	14620079	0.0077599999999999995	0.00487	0.033889999999999997	0.6857800000000001	0.0	432.93954054187634	264.1519437611714	True	True	0.2420413926350812	0.1599098122333883	0.0070729494118028325	0.40744401594451823
5366	chr10	14525590	14639705	0.00757	0.0045899999999999995	0.03372	0.69448	0.0	344.2115900151548	4.691841759980946	True	True	0.2448363470638769	0.15848084732578602	0.0	0.4136791832800245
5367	chr10	14553552	14658860	0.00705	0.004529999999999999	0.03363	0.7063	0.0	297.4055228699144	3.560002397687583	True	True	0.2475	0.15733954393078037	0.0	0.3524138716906598
5368	chr10	14576319	14679508	0.00645	0.0043100000000000005	0.03268	0.71746	1.0204081632653058e-08	272.69671766758256	30.972248411984765	True	True	0.2475	0.15623659155940683	0.0	0.33932880442682845
5369	chr10	14600015	14706393	0.00644	0.0046	0.030719999999999997	0.6954100000000001	0.0	234.65448193148768	43.0834875442379	True	True	0.2475	0.15508542647261012	0.0	0.3601496550038542
5370	chr10	14620013	14729838	0.0057799999999999995	0.00441	0.029710000000000004	0.70711	0.0	256.9434676690289	161.12000311688462	True	True	0.2475	0.1540770540692916	0.005244707489187344	0.3513680855907125
5371	chr10	14639641	14747179	0.00598	0.00506	0.027989999999999998	0.67042	1.0204081632653058e-08	92.26316972920904	-13.840308441067464	True	False	0.24631607282542825	0.15280478048681462	0.005356246164146627	0.34508731797132175
5372	chr10	14658794	14768731	0.00601	0.006220000000000001	0.02598	0.61906	4.0816326530612233e-08	-138.1248954648181	-302.48610908404225	False	False	0.2316299913460389	0.15096220123110823	0.008022776681190136	0.35244731073251045
5373	chr10	14679430	14787633	0.007259999999999999	0.00733	0.02525	0.55171	6.122448979591838e-08	-295.9483932604926	-391.2209768532193	False	False	0.21906130322679626	0.1499843943052709	0.008151345156788628	0.3528275556130606
5374	chr10	14706329	14805278	0.0075	0.007409999999999999	0.02519	0.54324	1.020408163265306e-07	-439.2848195855622	-596.3187810235395	False	False	0.21213840805930212	0.14911327819705666	0.008913682806294152	0.3083810852055099
5375	chr10	14729767	14834715	0.0084	0.007259999999999999	0.02429	0.51251	1.3265306122448975e-07	-522.095025497285	-606.6955759926641	False	False	0.20870753278445567	0.14789354263342003	0.015807828638945	0.3118877920493959
5376	chr10	14747101	14858369	0.00967	0.0071400000000000005	0.024880000000000003	0.49503	1.224489795918367e-07	-515.3601078721258	-607.9051770620717	False	False	0.20488741642686975	0.1466717885948554	0.01490994715461768	0.34399827443649567
5377	chr10	14768667	14877505	0.0096	0.00617	0.0246	0.5143399999999999	1.4285714285714285e-07	-469.05869843515393	-542.8061852698302	False	False	0.21649949320561374	0.1449150810296575	0.01243131994340212	0.35251474668773775
5378	chr10	14787569	14895699	0.00943	0.00519	0.02356	0.52635	1.1224489795918366e-07	-423.87033502582926	-487.07884664474113	False	False	0.2264773346705845	0.1439138021239431	0.012512716174974568	0.32218625728290023
5379	chr10	14805208	14913071	0.00963	0.005220000000000001	0.02391	0.52596	9.183673469387754e-08	-227.73741903608607	-352.48715385714604	False	False	0.23296687631300536	0.14264746862482572	0.01254368968042795	0.32834243438435795
5380	chr10	14834632	14932676	0.0093	0.00507	0.02528	0.55725	2.0408163265306117e-08	-23.566085461658076	-129.1028917926742	False	False	0.2295988721333581	0.14149416972167653	0.0	0.3265676634980213
5381	chr10	14858297	14948880	0.00747	0.00481	0.024909999999999998	0.60446	0.0	225.82171311226557	94.90205625009548	True	True	0.22854142920295076	0.1405360285087092	0.0	0.2791031429738472
5382	chr10	14877441	14965070	0.0079	0.005	0.02516	0.59183	0.0	217.96444180114486	76.84007155826839	True	True	0.21471461886250892	0.1394322110766522	0.0	0.2576544294696961
5383	chr10	14895633	14990020	0.007659999999999999	0.00563	0.02494	0.57913	2.0408163265306117e-08	-43.87347447183856	-152.91599141810727	False	False	0.2049479781957797	0.1383606892434433	0.008772394503480352	0.2756099886636931
5384	chr10	14913001	15005409	0.00772	0.0069900000000000006	0.02509	0.54667	8.163265306122447e-08	-256.4352951691253	-344.2653697656642	False	False	0.19602701714214246	0.1374257316567919	0.008960263180676997	0.2539606960436326
5385	chr10	14932609	15020348	0.00745	0.00882	0.02255	0.46974	9.183673469387754e-08	-352.1072261877416	-421.04709960514447	False	False	0.1813909526385938	0.1364121112186606	0.009437080431735032	0.22041509476971471
5386	chr10	14948814	15069202	0.008029999999999999	0.01125	0.02331	0.41478000000000004	1.7346938775510206e-07	-434.86717339039023	-520.614902321031	False	False	0.16968619125609036	0.13511013721938586	0.01986078346679071	0.2649931886899026
5387	chr10	14965003	15094669	0.00765	0.01067	0.02329	0.43548000000000003	1.530612244897959e-07	-510.56670211248274	-590.7435402877891	False	False	0.17699503201613964	0.13422448809168996	0.018439683494516683	0.31585766507796953
5388	chr10	14989954	15118733	0.00728	0.0104	0.022609999999999998	0.43792	1.9387755102040812e-07	-487.177657036591	-558.1066196350439	False	False	0.1780922233033731	0.13325048743285975	0.012137072038142864	0.3285473563236242
5389	chr10	15005281	15138306	0.00673	0.00984	0.02483	0.49959	1.3265306122448975e-07	-406.4675128503004	-506.5890323680651	False	False	0.18411889126390887	0.13037294957549742	0.01619244502912986	0.32016538244690845
5390	chr10	15020280	15157469	0.00806	0.008490000000000001	0.027860000000000003	0.54198	6.122448979591838e-08	-179.51652340524015	-296.6104267377377	False	False	0.18696913722106304	0.1287456550885407	0.02057745154494894	0.32707432811668574
5391	chr10	15069130	15180535	0.008459999999999999	0.00659	0.02645	0.55696	1.0204081632653058e-08	15.342759391453	-98.97759969525212	True	False	0.20619911293444484	0.12743128188613678	0.017476773932947356	0.33949104618284637
5392	chr10	15094584	15199629	0.00944	0.00701	0.02659	0.52751	2.0408163265306117e-08	-23.205784217978362	-132.93800607777666	False	False	0.2090954935300358	0.12641102931609918	0.01853491360845352	0.29325527155028797
5393	chr10	15118661	15217091	0.0114	0.006840000000000001	0.0291	0.52268	0.0	143.91111885126156	-7.201455874994281	True	False	0.2065420101068564	0.1253549055630553	0.019780554708930205	0.2764807477395103
5394	chr10	15138239	15238437	0.012190000000000001	0.006529999999999999	0.02787	0.49716000000000005	6.122448979591838e-08	-97.11591287254123	-214.76835831014614	False	False	0.1992134219787474	0.12404012866566581	0.013533204255573963	0.30607397353240584
5395	chr10	15157349	15345429	0.01149	0.00634	0.02707	0.50461	6.122448979591838e-08	-161.20826215596753	-312.9296822431643	False	False	0.20729293995462525	0.12288619538468211	0.020097830710336027	0.2501807741386644
5396	chr10	15180471	15363614	0.01073	0.0055899999999999995	0.02995	0.5717300000000001	2.0408163265306117e-08	-89.43713455507532	-243.9522459012951	False	False	0.2124791446189558	0.12193341754795205	0.020295615994059286	0.23263242384366314
5397	chr10	15199557	15383011	0.01034	0.00587	0.0321	0.5968100000000001	2.0408163265306117e-08	-26.791269664434367	-194.03572233095474	False	False	0.2149491093232716	0.11547037616990807	0.020261209894578476	0.23315381512531752
5398	chr10	15217022	15401118	0.00863	0.00599	0.03288	0.63627	2.0408163265306117e-08	-32.72497518299497	-163.58646946933004	False	False	0.21810534020289613	0.11460912175348492	0.020190552755084305	0.2288914479402051
5399	chr10	15238373	15434156	0.00772	0.00566	0.0341	0.67195	0.0	436.353244263184	170.53271650525858	True	True	0.22228665909019876	0.11347427747824891	0.018985305159283494	0.276356987072422
5400	chr10	15345365	15452007	0.00801	0.0057399999999999994	0.034069999999999996	0.6641699999999999	0.0	498.8455712769064	302.23779655560793	True	True	0.22687020107811998	0.11237230550898325	0.005851353125410251	0.3662534461094128
5401	chr10	15363526	15469716	0.008190000000000001	0.006229999999999999	0.03377	0.6482399999999999	0.0	430.88198378800007	289.54033046375844	True	True	0.2254694819223348	0.11039950578506448	0.0	0.3600715698276674
